diggCount,createTimeISO,hashtags_0_name,hashtags_0_title,hashtags_1_name,hashtags_1_title,hashtags_2_name,hashtags_2_title,hashtags_3_name,hashtags_3_title,hashtags_4_name,hashtags_4_title,hashtags_5_name,hashtags_5_title,hashtags_6_name,hashtags_6_title,hashtags_7_name,hashtags_7_title,hashtags_8_name,hashtags_8_title,hashtags_9_name,hashtags_9_title,hashtags_10_name,hashtags_10_title,hashtags_11_name,hashtags_11_title,hashtags_12_name,hashtags_12_title,hashtags_13_name,hashtags_13_title,hashtags_14_name,hashtags_14_title,hashtags_15_name,hashtags_15_title,hashtags_16_name,hashtags_16_title,hashtags_17_name,hashtags_17_title,hashtags_18_name,hashtags_18_title,hashtags_19_name,hashtags_19_title,hashtags_20_name,hashtags_20_title,hashtags_21_name,hashtags_21_title,hashtags_22_name,hashtags_22_title,hashtags_23_name,hashtags_23_title,hashtags_24_name,hashtags_24_title,hashtags_25_name,hashtags_25_title,hashtags_26_name,hashtags_26_title,hashtags_27_name,hashtags_27_title,hashtags_28_name,hashtags_28_title,hashtags_29_name,hashtags_29_title,hashtags_30_name,hashtags_30_title,hashtags_31_name,hashtags_31_title,hashtags_32_name,hashtags_32_title,hashtags_33_name,hashtags_33_title,hashtags_34_name,hashtags_34_title,hashtags_35_name,hashtags_35_title,hashtags_36_name,hashtags_36_title,hashtags_37_name,hashtags_37_title,hashtags_38_name,hashtags_38_title,hashtags_39_name,hashtags_39_title,hashtags_40_name,hashtags_40_title,hashtags_41_name,hashtags_41_title,hashtags_42_name,hashtags_42_title,hashtags_43_name,hashtags_43_title,hashtags_44_name,hashtags_44_title,hashtags_45_name,hashtags_45_title,hashtags_46_name,hashtags_47_name,hashtags_47_title,hashtags_48_name,hashtags_48_title,input,isAd,isMuted,musicMeta_musicName,searchHashtag_name,searchHashtag_views,videoMeta_duration
3609,2024-07-10T22:57:25.000Z,gym,"From exercises to gym motivation and memes, show us how you workout!",gymtok,Looking for some motivation? Get started with #GymTok.,gymmotivation,,gymtips,,gimnasio,,cuadriceps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,false,false,MILLION DOLLAR BABY (VHS),gratis,18300000000,69
360,2024-07-11T01:17:28.000Z,recuerdos,Usa este hashtag para compartir como suenan tus mejores recuerdos,fypシ,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,quito_ecuador🇪🇨,,😅😅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,quito,false,false,MERCHO (feat. Nico Valdi),quito,36100000000,14
36,2024-07-11T01:33:21.000Z,projector,,comercialchiriguano🇧🇴,,smartcomp,,cineencasa,,android,Our musical.ly family is growing! Soon we will be available on Android. Create a creative 'welcome' musical for our new friends from the Android world. The creator of the best musical gets a special S-U-R-P-R-I-S-E !,proyector,,hy320,,enviosgratis,,capcut,"CapCut is a new, easy-to-use video editing tool designed for mobile platforms. CapCut provides users with a wide range of video editing functions, filters, audio &amp; visual effects, video templates, while keeping it free of charge and ads-free. Everyone can be a creator by using CapCut.  Start creating your cool videos today: https://capcut.onelink.me/XKqI/228cad85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comercial,false,false,Epic Music(863502),comercial,3100000000,49
3597,2024-04-24T21:25:12.000Z,clubemelissa,,melissa,,fy,,melissa2024,,maringa,,fyp,,shoppingmaringapark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,loja,false,false,som original,loja,8300000000,11
359100,2023-08-23T03:43:18.000Z,ecuador,,senegal,Congratulations Senegal 🎉 🇸🇳💫⚽️,worldcup2022,,remember,,sad,,sadness,,moisescaicedo,,highlight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,som original,,,142
359000,2024-06-08T17:16:17.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,false,false,orijinal ses,ad,525800000000,8
358800,2024-05-31T23:05:17.000Z,,,planesenmedellin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comercial,false,false,sonido original,comercial,3100000000,53
35800,2024-05-22T00:24:36.000Z,parati,,foryou,,aventura,,quito,,concierto,,capcut,"CapCut is a new, easy-to-use video editing tool designed for mobile platforms. CapCut provides users with a wide range of video editing functions, filters, audio &amp; visual effects, video templates, while keeping it free of charge and ads-free. Everyone can be a creator by using CapCut. Start creating your cool videos today: https://capcut.onelink.me/XKqI/228cad85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,quito,false,false,original sound,quito,36100000000,17
358,2024-07-10T22:00:46.000Z,@californices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publi,false,false,original sound,publi,33700000000,89
358,2023-09-24T21:33:50.000Z,promocao,,promoçãoderoupasfemininas,,sale,Benji &amp; Fede vi invitano a condividere quello che vi fa star bene tutti i giorni e vi fa scacciare l’ansia… con #Sale in sottofondo! 😊,promoçãoderoupas,,tractorjeans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ofertas,false,false,som original,ofertas,14200000000,17
356600,2024-05-15T10:11:05.000Z,localdav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,false,false,original sound - David Nguyen,local,6900000000,16
35600,2024-02-25T11:47:54.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,machala,false,false,"Tshwala Bam (feat. S.N.E, EeQue)",machala,3600000000,15
356,2024-07-10T20:11:25.000Z,tiktokesportes,O TikTok é a casa de todos os esportes! Confira tudo o que está acontecendo no universo esportivo e mostre sua paixão pela sua modalidade favorita!,volei,,olimpíadasnoge,,paris2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anuncio,false,false,som original - geglobo,anuncio,1900000000,59
355900,2024-01-06T00:09:29.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,loja,false,false,som original,loja,8300000000,20
355400,2024-05-15T02:26:48.000Z,videojuegos,,recomendacionesdevideojuegos,,videojuegosgratis,,juegosgratis,,onearmedcook,,juegospc,,pcgaming,"Best games, best setups, best gear? Step into the world of #PCGaming.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,false,false,sonido original,gratis,18300000000,39
354,2024-07-11T01:05:42.000Z,fyp,,foryou,,videogames,,quito,,ecuador🇪🇨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,quito,false,false,Epic Music(863502),quito,36100000000,40
353700,2024-04-01T17:02:01.000Z,gym,"From exercises to gym motivation and memes, show us how you workout!",gymsis,,gym,"From exercises to gym motivation and memes, show us how you workout!",viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,humor,¡Es hora de reírte como nunca! Los videos más divertidos están aquí en TikTok. 😂😂😂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,false,false,sonido original,ad,525800000000,7
353700,2022-11-20T18:56:29.000Z,sisepudo,,fifaworldcup,,ecuador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,sonido original,,,14
353600,2024-06-02T16:13:02.000Z,foryoupage,,fypシ゚viral,,colegiopublico,,ambato,,potaxies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambato,false,false,sonido original,ambato,4600000000,15
352600,2024-04-06T04:09:28.000Z,ajairapublic,,thisislocalhero,,kabirfaisal443,,growmyaccount,,unfrezzmyaccount,,আইডিতে_view_like_আসে_না😪😪😪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,false,false,original sound,local,6900000000,19
352500,2023-04-26T17:26:59.000Z,senturion,,swt5,,jordikoalitic,,creator,,video,,creative,,art,,arte,"Lápices, pinturas, papel o lienzo... Es momento de mostrar tu #Arte 🖼 👩‍🎨",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comercial,false,false,original sound,comercial,3100000000,16
352300,2024-05-28T04:39:48.000Z,fyp,,fyp,,foryou,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,humor,¡Es hora de reírte como nunca! Los videos más divertidos están aquí en TikTok. 😂😂😂,trending,"Discover the top viral trends, sounds and effects of the week! 🔥",relatable,Tell us about things you find #Relatable,dance,,norway,,adsthr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,false,false,original sound,ad,525800000000,13
35200,2024-07-03T16:27:12.000Z,foryou,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,comercial,,dove,,sabonete,,fy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comercial,false,false,YO BUNNY BY UGLYANDZ prodbycpkshawn,comercial,3100000000,32
35200,2024-07-03T16:27:12.000Z,foryou,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,comercial,,dove,,sabonete,,fy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comerciales,false,false,YO BUNNY BY UGLYANDZ prodbycpkshawn,comerciales,789600000,32
352,2024-07-10T20:31:08.000Z,catadores,,catadoras,,reciclagem,,sustentabilidade,,ambiental,,ecologia,,politica,"O TikTok valoriza a criatividade e a expressão tanto quanto a autenticidade e a integridade. Manter nossos usuários seguros é nossa maior prioridade. Ao criar, visualizar ou interagir com conteúdo relacionado às eleições, lembre-se: 1. Sempre siga nossas Diretrizes da Comunidade. Elas proíbem desinformação que possa causar dano ou enganar nossos usuários e o público em geral, incluindo conteúdo sobre eleições ou outros processos cívicos. 2. Relate qualquer conteúdo que possa violar nossas Diretrizes da Comunidade. 3. Verifique a veracidade da informação utilizando recursos confiáveis como https://www.tse.jus.br/ , principalmente se você questiona a veracidade.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anuncio,false,false,som original,anuncio,1900000000,48
350700,2024-02-11T17:34:16.000Z,yyviny_,,meme,,tiktok,,tiktok,,spotify,,spotify,,wannabreakfromtheads,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,false,false,som original,ad,525800000000,12
350,2023-02-22T05:13:27.000Z,carnaval2023,,ambato,,ambato_ecuador🇪🇨🇪🇨,,desfile,,ecuador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambato,false,false,sonido original,ambato,4600000000,42
349800,2024-05-25T20:08:58.000Z,admision,,examendeadmisión,,unam,,viralvideo,,fyp,,universidad,,foryou,,fypシ゚,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,false,false,sonido original,ad,525800000000,11
349800,2023-12-12T12:17:30.000Z,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,foryou,,parati,,fyp,,fypシ゚viral,,guayaquil_ecuador🇪🇨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,guayaquil,false,false,sonido original,guayaquil,36900000000,168
349400,2023-11-30T04:15:39.000Z,💋💋💋,,selenagomez,,iconico,,foryou,,migentelatino,,😻😻😻,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comercial,false,false,Hands To Myself,comercial,3100000000,60
349400,2023-11-30T04:15:39.000Z,💋💋💋,,selenagomez,,iconico,,foryou,,migentelatino,,😻😻😻,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comerciales,false,false,Hands To Myself,comerciales,789600000,60
349,2024-07-10T22:07:12.000Z,fyp,,parati,,ropa,,humor,¡Es hora de reírte como nunca! Los videos más divertidos están aquí en TikTok. 😂😂😂,tiendaderopa,,comedia,"¡El rincón de la risa en TikTok! Disfruta y comparte los mejores memes, chistes e historias de comedia para divertir a todos en casa.",ecuador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tienda,false,false,sonido original,tienda,9700000000,7
348500,2024-02-10T21:05:53.000Z,tuvecinayeya,,cuenca,,piropos,,tendencia,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,parati,,fyp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cuenca,false,false,original sound,cuenca,11700000000,17
3485,2024-07-11T01:45:36.000Z,republicadominicana,,codigopenal,,aborto,,abortolibre,,abusomarital,,indignante,,jacarandas,,rd3,,causales,,lgbt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,quito,false,false,"Suspense, horror, piano and music box",quito,36100000000,72
3484,2024-06-26T21:14:28.000Z,lojafeminina,,viralvideo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,loja,false,false,TE MACETO DEPOIS DO BAILE REMIX ARROCHADEIRA,loja,8300000000,14
3483,2024-07-10T16:15:47.000Z,shoonlae9203,,,,shoonlae9203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,false,false,original sound,local,6900000000,11
34800,2024-05-13T22:05:55.000Z,tenisvans,,vans,,birdshoes,,vansknuskool,,asmr,All the soothing sounds you need to massage your brain.,lojaonline,,lojadetenis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,loja,false,false,som original,loja,8300000000,21
34700,2023-03-13T14:43:40.000Z,ecuador,,ecuadorturismo,,ecuadortravel,,gastronomiaecuatoriana,,elpaisdeloscuatromundos,,pasilloecuatoriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,Nuestro Juramento,,,6
34700,2022-05-30T22:05:11.000Z,ecuador,,cuenca,,venezolana🇻🇪,,conociendolugares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,Deep Coughing,,,5
346700,2024-05-31T13:09:15.000Z,suetersparanovios,,sueters,,hodies,,hodie,,amorsincero,,Amor,,dormirconestilos,,hodi,,sueter,,sueterspareja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tienda,false,false,sonido original,tienda,9700000000,21
346300,2024-03-26T02:22:00.000Z,motivation,Tell us what helps you to keep your #Motivation,motivacional,"Hasta el consejo o mensaje más ridículo puede volverse una frase #motivacional , el secreto esta en la presentación 🤣",gratidao,,motivacao,,amem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,false,false,som original,gratis,18300000000,26
34600,2023-07-12T05:49:48.000Z,viralizarnotiktok,,parejaslocas,,locura,,guayaquil_ecuador,,ecuador🇪🇨,,parati,,viralentiktok,,apoyamemitiktok,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,sonido original,,,14
346,2024-07-11T01:23:19.000Z,,,,,fyp,,ecuador,,quito,,viajes,,travel,"🌟The world is a book and those who don't travel read only one page 🏄🌴Now recollect your best travel memories from your camera roll, 📷and share the stories behind!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,quito,false,false,sonido original,quito,36100000000,115
3459,2024-07-11T00:27:47.000Z,consejosff,,freefire,,gamerentiktok,Sigue a tu mejor #GamerEnTikTok rumbo a la final del torneo TikTok Gameverse 👾,kenay1m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,free,false,false,sonido original,free,68200000000,24
343900,2024-03-10T19:39:41.000Z,kawaiiaesthetic,,kawaii,,hazmeviral,,fypシ,,tokiokawai,,tiendakawaii,,slime,¡Busca la receta perfecta de #slime y comparte tus favoritos!,slimeasmr,,kawaiigirl,,kawaiicore,,squishy,,squishmallows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tienda,false,false,Say So,tienda,9700000000,59
343400,2024-04-13T15:02:03.000Z,espelho,,lojarustica,,estanciaartdecor,,sextou,,country,,loja,,abcz,,uberaba,,realizandosonhos,,agro,,fazenda,,nelore,,expozebu,,foryou,,fyp,,foryoupage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,loja,false,false,som original,loja,8300000000,40
34300,2023-11-09T21:35:42.000Z,parapente,,quito,,ecuador,,planesquito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,quito,false,false,Si no Estás,quito,36100000000,24
34200,2024-06-18T21:22:05.000Z,cabalgata,,fyp,,corridos,,vaqueros,,niños,,bebes,,bebe,,baby,,ecuador,,tendencia,,santodomingo,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,videostiernos,,zapattiosdebebe,,botitasdebebe,,botitas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,santodomingoecuador,false,false,Si No Quieres No,santodomingoecuador,1700000000,13
3412,2024-07-09T12:15:53.000Z,comercialdorcas,,asuncionparaguay,,mercado4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comerciales,false,false,sonido original,comerciales,789600000,19
341,2024-07-11T02:40:54.000Z,capcut,"CapCut is a new, easy-to-use video editing tool designed for mobile platforms. CapCut provides users with a wide range of video editing functions, filters, audio &amp; visual effects, video templates, while keeping it free of charge and ads-free. Everyone can be a creator by using CapCut.  Start creating your cool videos today: https://capcut.onelink.me/XKqI/228cad85",parati,,capcut,"CapCut is a new, easy-to-use video editing tool designed for mobile platforms. CapCut provides users with a wide range of video editing functions, filters, audio &amp; visual effects, video templates, while keeping it free of charge and ads-free. Everyone can be a creator by using CapCut.  Start creating your cool videos today: https://capcut.onelink.me/XKqI/228cad85",machala_ecuador🇪🇨,,parati,,parati,,wyzbca,,parati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,machala,false,false,sonido original,machala,3600000000,11
3400000,2024-01-11T13:50:01.000Z,fyp,,dobby,,dobbytheelf,,dobbyisafreeelf,,harrypotter,,hp,,cat,,catsoftiktok,Meow.,funny,What's so #Funny?,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,lol,Can you laugh any louder?🙄 How to shoot: 1. Click the shoot icon. 2. Click on &amp;quot;add sound&amp;quot; 3. Add your meme text. 4. Have fun!,reincarnation,,kitten,,freecat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,free,false,false,original sound - slwyn⁰⁴★,free,68200000000,11
34,2022-08-03T19:08:45.000Z,barriospeligrosos,,demi,,lindoambato,,tiempo,,ecuatoriana🇪🇨,,ambateña😍,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambato,false,false,sonido original,ambato,4600000000,5
34,2024-07-11T01:27:17.000Z,fyp,,paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,uniandes,,carreras,,universidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambato,false,false,chegou 3,ambato,4600000000,45
339900,2024-05-05T23:34:09.000Z,fypp,,4upage,,debtfree,,myeggdonation,,eggdonorjourney,,greenscreen,"Try out the #GreenScreen Creative Effect! Check out the latest trends using #greenscreen for some inspiration. Just pick an image from your camera roll, stand in front of a plain background, and make the next TikTok masterpiece.",debtfreejourney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,free,false,false,original sound,free,68200000000,7
33900,2022-11-08T23:23:08.000Z,lodescubrientiktok,en 2022 descubriste ideas útiles y cool en TikTok y 2023 no será la excepción,ofertas,,descuentos,,chileofertas,,chile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ofertas,false,false,PUNTO 40,ofertas,14200000000,36
3390,2023-11-19T22:45:37.000Z,arquitectura,,hogar,,realestate,,venta,,inmuebles,,home,Enjoy highlighting sports that make you feel at home,decoracion,¡Momento de cambiar tu hogar! Sube los mejores tips de #decoracion 🏠 🖌 ⚒️,casa,"Porque no hay ningún lugar como el hogar. ¡Muéstranos tu rincón favorito, hacks y consejos para la casa! 🏡",creditos,,casaenventa,,casanueva,,ecuador,,santodomingodelostsachilas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,santodomingoecuador,false,false,As It Was,santodomingoecuador,1700000000,51
339,2024-07-10T18:29:50.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anuncio,false,false,som original - Itatiaia,anuncio,1900000000,71
338200,2024-04-10T22:59:52.000Z,neymar,,futebol,Quem aqui é bom de bola?,ronaldofenomeno,,comercial,,skills,,barcelona,#Barcelona'ya bir şeyler olmuş! 👀,edit,Llevando tu contenido al siguiente nivel 🔥 todos los trucos y tips para aprender a editar tus videos en TikTok.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comercial,false,false,som original,comercial,3100000000,30
338000,2024-06-22T15:10:03.000Z,blogueira,,marimaria,,karenbachini,,loreal,,cabelo,,sedoso,,propaganda,,fy,,pravoce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publicidad,false,false,som original,publicidad,59000000000,15
3371,2024-06-07T20:16:36.000Z,lasfresitas,,fresasconcrema🍓,,fresa,,paratii,,fresasconchocolate,,emprendimiento,"Aprende más acerca de lo bueno, lo ,malo, lo divertido del #Emprendimiento",fyp,,paratii,,machala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,machala,false,false,Cool Kids (our sped up version),machala,3600000000,13
33700,2024-07-10T14:37:31.000Z,digebcellaja,,gebcell,,iphonemurahbandung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,promo,false,false,suara asli - ZDHI411 imut sekali,promo,32100000000,110
